"Project.Name","UNIT","SEARCH.AREA","Time","Date","EASTING","NORTHING","MolluskCode","ScientificName","Type","CommonName","Count"
"Turner Creek","5","5SA4-1",2011-06-07 12:00:00,2011-06-07,"474165",5030498,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Turner Creek","5","5SA5-1",2011-06-07 13:00:00,2011-06-07,"474103",5030453,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","1"
"Turner Creek","5","5SA5-1",2011-06-07 13:00:00,2011-06-07,"474103",5030453,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Turner Creek","5","5SA5-1",2011-06-07 13:00:00,2011-06-07,"474103",5030453,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","2"
"Turner Creek","5","5SA5-1",2011-06-07 13:00:00,2011-06-07,"474103",5030453,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","1"
"Turner Creek","5","5SA5-1",2011-06-07 13:00:00,2011-06-07,"474103",5030453,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","2"
"Turner Creek","5","5SA5-1",2011-06-07 13:00:00,2011-06-07,"474103",5030453,"VECO2","Vertigo columbiana","Snail","Pacific Vertigo snail","1"
"Turner Creek","5","5SA6-1",2011-06-07 14:00:00,2011-06-07,"473993",5030535,"ARCO","Ariolimax columbiana","Slug","Banana slug","8"
"Turner Creek","5","5SA6-1",2011-06-07 14:00:00,2011-06-07,"473993",5030535,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","1"
"Turner Creek","5","5SA6-1",2011-06-07 14:00:00,2011-06-07,"473993",5030535,"MOFI","Monadenia fidelis","Snail","Pacific Sideband snail","1"
"Turner Creek","5","5SA6-1",2011-06-07 14:00:00,2011-06-07,"473993",5030535,"PRAN","Prophysaon andersoni","Slug","Reticulate Taildropper slug","1"
"Turner Creek","5","5SA6-1",2011-06-07 14:00:00,2011-06-07,"473993",5030535,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Turner Creek","5","5SA7-1",2011-06-07 14:45:00,2011-06-07,"473916",5030602,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Turner Creek","5","5SA7-1",2011-06-07 14:45:00,2011-06-07,"473916",5030602,"CRGE","Cryptomastix germana","Snail","Pygmy oregonian snail","1"
"Turner Creek","5","5SA7-1",2011-06-07 14:45:00,2011-06-07,"473916",5030602,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Turner Creek","5","5SA8-1",2011-06-07 15:40:00,2011-06-07,"473920",5030753,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","2"
"Turner Creek","5","5SA8-1",2011-06-07 15:40:00,2011-06-07,"473920",5030753,"ARCO","Ariolimax columbiana","Slug","Banana slug","2"
"Turner Creek","5","5SA8-1",2011-06-07 15:40:00,2011-06-07,"473920",5030753,"CRGE","Cryptomastix germana","Snail","Pygmy oregonian snail","1"
"Turner Creek","5","5SA8-1",2011-06-07 15:40:00,2011-06-07,"473920",5030753,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Turner Creek","5","5SA8-1",2011-06-07 15:40:00,2011-06-07,"473920",5030753,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","4"
"Turner Creek","9","9SA1-1",2011-06-14 16:15:00,2011-06-14,"475055",5028138,"ARCO","Ariolimax columbiana","Slug","Banana slug","3"
"Turner Creek","9","9SA1-1",2011-06-14 16:15:00,2011-06-14,"475055",5028138,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","23"
"Turner Creek","9","9SA1-1",2011-06-14 16:15:00,2011-06-14,"475055",5028138,"PRDU","Prophysaon dubium","Slug","Papillose Taildropper slug","1"
"Turner Creek","9","9SA1-1",2011-06-14 16:15:00,2011-06-14,"475055",5028138,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","5"
"Turner Creek","9","9SA1-1",2011-06-14 16:15:00,2011-06-14,"475055",5028138,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","2"
"Turner Creek","9","9SA1-1",2011-06-14 16:15:00,2011-06-14,"475055",5028138,"VECO2","Vertigo columbiana","Snail","Pacific Vertigo snail","4"
"Turner Creek","9","9SA10-1",2011-06-16 13:40:00,2011-06-16,"475468",5028782,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Turner Creek","9","9SA10-1",2011-06-16 13:40:00,2011-06-16,"475468",5028782,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","4"
"Turner Creek","9","9SA10-1",2011-06-16 13:40:00,2011-06-16,"475468",5028782,"PRAN","Prophysaon andersoni","Slug","Reticulate Taildropper slug","1"
"Turner Creek","9","9SA10-1",2011-06-16 13:40:00,2011-06-16,"475468",5028782,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","3"
"Turner Creek","9","9SA11-1",2011-06-16 14:20:00,2011-06-16,"475538",5028729,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Turner Creek","9","9SA11-1",2011-06-16 14:20:00,2011-06-16,"475538",5028729,"PRDU","Prophysaon dubium","Slug","Papillose Taildropper slug","1"
"Turner Creek","9","9SA12-1",2011-06-17 11:10:00,2011-06-17,"475623",5028817,"ARCO","Ariolimax columbiana","Slug","Banana slug","3"
"Turner Creek","9","9SA12-1",2011-06-17 11:10:00,2011-06-17,"475623",5028817,"CRGE","Cryptomastix germana","Snail","Pygmy oregonian snail","1"
"Turner Creek","9","9SA13-1",2011-06-17 12:10:00,2011-06-17,"475643",5028903,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Turner Creek","9","9SA13-1",2011-06-17 12:10:00,2011-06-17,"475643",5028903,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","1"
"Turner Creek","9","9SA13-1",2011-06-17 12:10:00,2011-06-17,"475643",5028903,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","2"
"Turner Creek","9","9SA14-1",2011-06-17 13:00:00,2011-06-17,"475744",5028928,"ARCO","Ariolimax columbiana","Slug","Banana slug","3"
"Turner Creek","9","9SA14-1",2011-06-17 13:00:00,2011-06-17,"475744",5028928,"ENES","Ensatina eschscholtzii","Salamander","Ensatina","1"
"Turner Creek","9","9SA14-1",2011-06-17 13:00:00,2011-06-17,"475744",5028928,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","4"
"Turner Creek","9","9SA14-1",2011-06-17 13:00:00,2011-06-17,"475744",5028928,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","5"
"Turner Creek","9","9SA15-1",2011-06-17 14:00:00,2011-06-17,"475817",5029028,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Turner Creek","9","9SA15-1",2011-06-17 14:00:00,2011-06-17,"475817",5029028,"MOFI","Monadenia fidelis","Snail","Pacific Sideband snail","1"
"Turner Creek","9","9SA15-1",2011-06-17 14:00:00,2011-06-17,"475817",5029028,"PRAN","Prophysaon andersoni","Slug","Reticulate Taildropper slug","2"
"Turner Creek","9","9SA15-1",2011-06-17 14:00:00,2011-06-17,"475817",5029028,"PRDU","Prophysaon dubium","Slug","Papillose Taildropper slug","1"
"Turner Creek","9","9SA15-1",2011-06-17 14:00:00,2011-06-17,"475817",5029028,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","1"
"Turner Creek","9","9SA16-1",2011-06-17 15:00:00,2011-06-17,"475899",5028976,"ARCO","Ariolimax columbiana","Slug","Banana slug","3"
"Turner Creek","9","9SA16-1",2011-06-17 15:00:00,2011-06-17,"475899",5028976,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","1"
"Turner Creek","9","9SA16-1",2011-06-17 15:00:00,2011-06-17,"475899",5028976,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","1"
"Turner Creek","9","9SA16-1",2011-06-17 15:00:00,2011-06-17,"475899",5028976,"VECO2","Vertigo columbiana","Snail","Pacific Vertigo snail","2"
"Turner Creek","9","9SA17-1",2011-06-17 16:00:00,2011-06-17,"476008",5029001,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","1"
"Turner Creek","9","9SA17-1",2011-06-17 16:00:00,2011-06-17,"476008",5029001,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","2"
"Turner Creek","9","9SA17-1",2011-06-17 16:00:00,2011-06-17,"476008",5029001,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","2"
"Turner Creek","9","9SA18-1",2011-06-20 14:40:00,2011-06-20,"476105",5028943,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","2"
"Turner Creek","9","9SA18-1",2011-06-20 14:40:00,2011-06-20,"476105",5028943,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","3"
"Turner Creek","9","9SA18-1",2011-06-20 14:40:00,2011-06-20,"476105",5028943,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","3"
"Turner Creek","9","9SA18-1",2011-06-20 14:40:00,2011-06-20,"476105",5028943,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","2"
"Turner Creek","9","9SA18-1",2011-06-20 14:40:00,2011-06-20,"476105",5028943,"VECO2","Vertigo columbiana","Snail","Pacific Vertigo snail","2"
"Turner Creek","9","9SA19-1",2011-06-20 13:40:00,2011-06-20,"476175",5028899,"ARCO","Ariolimax columbiana","Slug","Banana slug","2"
"Turner Creek","9","9SA19-1",2011-06-20 13:40:00,2011-06-20,"476175",5028899,"CRGE","Cryptomastix germana","Snail","Pygmy oregonian snail","1"
"Turner Creek","9","9SA19-1",2011-06-20 13:40:00,2011-06-20,"476175",5028899,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","2"
"Turner Creek","9","9SA19-1",2011-06-20 13:40:00,2011-06-20,"476175",5028899,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Turner Creek","9","9SA19-1",2011-06-20 13:40:00,2011-06-20,"476175",5028899,"MOFI","Monadenia fidelis","Snail","Pacific Sideband snail","1"
"Turner Creek","9","9SA19-1",2011-06-20 13:40:00,2011-06-20,"476175",5028899,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","1"
"Turner Creek","9","9SA19-1",2011-06-20 13:40:00,2011-06-20,"476175",5028899,"VECO2","Vertigo columbiana","Snail","Pacific Vertigo snail","1"
"Turner Creek","9","9SA2-1",2011-06-14 17:10:00,2011-06-14,"475072",5028268,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","5"
"Turner Creek","9","9SA2-1",2011-06-14 17:10:00,2011-06-14,"475072",5028268,"PRAN","Prophysaon andersoni","Slug","Reticulate Taildropper slug","1"
"Turner Creek","9","9SA2-1",2011-06-14 17:10:00,2011-06-14,"475072",5028268,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","3"
"Turner Creek","9","9SA20-1",2011-06-20 12:50:00,2011-06-20,"476203",5028808,"ANHY","Ancotrema hybridum","Snail","Oregon lancetooth snail","1"
"Turner Creek","9","9SA20-1",2011-06-20 12:50:00,2011-06-20,"476203",5028808,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","3"
"Turner Creek","9","9SA20-1",2011-06-20 12:50:00,2011-06-20,"476203",5028808,"ARCO","Ariolimax columbiana","Slug","Banana slug","3"
"Turner Creek","9","9SA20-1",2011-06-20 12:50:00,2011-06-20,"476203",5028808,"CRGE","Cryptomastix germana","Snail","Pygmy oregonian snail","1"
"Turner Creek","9","9SA20-1",2011-06-20 12:50:00,2011-06-20,"476203",5028808,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","2"
"Turner Creek","9","9SA20-1",2011-06-20 12:50:00,2011-06-20,"476203",5028808,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","4"
"Turner Creek","9","9SA20-1",2011-06-20 12:50:00,2011-06-20,"476203",5028808,"PLVE","Plethodon vehiculum","Salamander","Western redback salamander","2"
"Turner Creek","9","9SA20-1",2011-06-20 12:50:00,2011-06-20,"476203",5028808,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Turner Creek","9","9SA20-1",2011-06-20 12:50:00,2011-06-20,"476203",5028808,"VECO2","Vertigo columbiana","Snail","Pacific Vertigo snail","1"
"Turner Creek","9","9SA21-1",2011-06-20 12:00:00,2011-06-20,"476195",5028708,"CRGE","Cryptomastix germana","Snail","Pygmy oregonian snail","2"
"Turner Creek","9","9SA21-1",2011-06-20 12:00:00,2011-06-20,"476195",5028708,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","1"
"Turner Creek","9","9SA21-1",2011-06-20 12:00:00,2011-06-20,"476195",5028708,"ZAsp","Zacholeus new species","Slug","New species of sheathed slug, name unknown at the time","1"
"Turner Creek","9","9SA22-1",2011-06-20 11:00:00,2011-06-20,"476119",5028680,"ENES","Ensatina eschscholtzii","Salamander","Ensatina","1"
"Turner Creek","9","9SA22-1",2011-06-20 11:00:00,2011-06-20,"476119",5028680,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Turner Creek","9","9SA24-1",2011-06-17 09:25:00,2011-06-17,"475902",5028574,"ARCO","Ariolimax columbiana","Slug","Banana slug","7"
"Turner Creek","9","9SA24-1",2011-06-17 09:25:00,2011-06-17,"475902",5028574,"MOFI","Monadenia fidelis","Snail","Pacific Sideband snail","1"
"Turner Creek","9","9SA24-1",2011-06-17 09:25:00,2011-06-17,"475902",5028574,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Turner Creek","9","9SA25-1",2011-06-17 10:20:00,2011-06-17,"475859",5028656,"CRGE","Cryptomastix germana","Snail","Pygmy oregonian snail","1"
"Turner Creek","9","9SA25-1",2011-06-17 10:20:00,2011-06-17,"475859",5028656,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Turner Creek","9","9SA26-1",2011-06-16 16:00:00,2011-06-16,"475702",5028670,"ARCO","Ariolimax columbiana","Slug","Banana slug","3"
"Turner Creek","9","9SA26-1",2011-06-16 16:00:00,2011-06-16,"475702",5028670,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","2"
"Turner Creek","9","9SA26-1",2011-06-16 16:00:00,2011-06-16,"475702",5028670,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","4"
"Turner Creek","9","9SA26-1",2011-06-16 16:00:00,2011-06-16,"475702",5028670,"PRAN","Prophysaon andersoni","Slug","Reticulate Taildropper slug","1"
"Turner Creek","9","9SA26-1",2011-06-16 16:00:00,2011-06-16,"475702",5028670,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","3"
"Turner Creek","9","9SA27-1",2011-06-16 15:00:00,2011-06-16,"475597",5028656,"ARCO","Ariolimax columbiana","Slug","Banana slug","2"
"Turner Creek","9","9SA27-1",2011-06-16 15:00:00,2011-06-16,"475597",5028656,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Turner Creek","9","9SA27-1",2011-06-16 15:00:00,2011-06-16,"475597",5028656,"PRAN","Prophysaon andersoni","Slug","Reticulate Taildropper slug","1"
"Turner Creek","9","9SA27-1",2011-06-16 15:00:00,2011-06-16,"475597",5028656,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","2"
"Turner Creek","9","9SA28-1",2011-06-16 16:50:00,2011-06-16,"475548",5028549,"ARCO","Ariolimax columbiana","Slug","Banana slug","5"
"Turner Creek","9","9SA28-1",2011-06-16 16:50:00,2011-06-16,"475548",5028549,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","1"
"Turner Creek","9","9SA28-1",2011-06-16 16:50:00,2011-06-16,"475548",5028549,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","2"
"Turner Creek","9","9SA28-1",2011-06-20 10:20:00,2011-06-20,"475997",5028670,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","1"
"Turner Creek","9","9SA28-1",2011-06-20 10:20:00,2011-06-20,"475997",5028670,"ARCO","Ariolimax columbiana","Slug","Banana slug","5"
"Turner Creek","9","9SA28-1",2011-06-20 10:20:00,2011-06-20,"475997",5028670,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","1"
"Turner Creek","9","9SA28-1",2011-06-20 10:20:00,2011-06-20,"475997",5028670,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Turner Creek","9","9SA28-1",2011-06-20 10:20:00,2011-06-20,"475997",5028670,"MOFI","Monadenia fidelis","Snail","Pacific Sideband snail","3"
"Turner Creek","9","9SA28-1",2011-06-20 10:20:00,2011-06-20,"475997",5028670,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","1"
"Turner Creek","9","9SA28-1",2011-06-20 10:20:00,2011-06-20,"475997",5028670,"TAGR","Taricha granulosa","Salamander","Rough skinned newt","1"
"Turner Creek","9","9SA28-1",2011-06-20 10:20:00,2011-06-20,"475997",5028670,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Turner Creek","9","9SA29-1",2011-06-16 17:30:00,2011-06-16,"475527",5028466,"ARCO","Ariolimax columbiana","Slug","Banana slug","5"
"Turner Creek","9","9SA29-1",2011-06-16 17:30:00,2011-06-16,"475527",5028466,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Turner Creek","9","9SA29-1",2011-06-16 17:30:00,2011-06-16,"475527",5028466,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Turner Creek","9","9SA3-1",2011-06-15 16:00:00,2011-06-15,"475038",5028390,"CRGE","Cryptomastix germana","Snail","Pygmy oregonian snail","1"
"Turner Creek","9","9SA3-1",2011-06-15 16:00:00,2011-06-15,"475038",5028390,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","1"
"Turner Creek","9","9SA30-1",2011-06-15 12:00:00,2011-06-15,"475452",5028324,"ARCO","Ariolimax columbiana","Slug","Banana slug","2"
"Turner Creek","9","9SA30-1",2011-06-15 12:00:00,2011-06-15,"475452",5028324,"ENES","Ensatina eschscholtzii","Salamander","Ensatina","1"
"Turner Creek","9","9SA30-1",2011-06-15 12:00:00,2011-06-15,"475452",5028324,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","5"
"Turner Creek","9","9SA30-1",2011-06-15 12:00:00,2011-06-15,"475452",5028324,"PRDU","Prophysaon dubium","Slug","Papillose Taildropper slug","1"
"Turner Creek","9","9SA30-1",2011-06-15 12:00:00,2011-06-15,"475452",5028324,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","1"
"Turner Creek","9","9SA30-1",2011-06-15 12:00:00,2011-06-15,"475452",5028324,"VECO2","Vertigo columbiana","Snail","Pacific Vertigo snail","1"
"Turner Creek","9","9SA31-1",2011-06-15 12:45:00,2011-06-15,"475385",5028334,"ARCO","Ariolimax columbiana","Slug","Banana slug","1"
"Turner Creek","9","9SA31-1",2011-06-15 12:45:00,2011-06-15,"475385",5028334,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","2"
"Turner Creek","9","9SA32-1",2011-06-15 13:30:00,2011-06-15,"475296",5028371,"EUFU","Euconulus fulvus","Snail","Brown Hive snail","1"
"Turner Creek","9","9SA32-1",2011-06-15 13:30:00,2011-06-15,"475296",5028371,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","2"
"Turner Creek","9","9SA32-1",2011-06-15 13:30:00,2011-06-15,"475296",5028371,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","1"
"Turner Creek","9","9SA32-1",2011-06-15 13:30:00,2011-06-15,"475296",5028371,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","3"
"Turner Creek","9","9SA32-1",2011-06-15 13:30:00,2011-06-15,"475296",5028371,"VECO2","Vertigo columbiana","Snail","Pacific Vertigo snail","1"
"Turner Creek","9","9SA33-1",2011-06-15 15:00:00,2011-06-15,"475168",5028376,"ANsp","Ancotrema sp.","Snail","Uknown member of Ancotrema genus","1"
"Turner Creek","9","9SA33-1",2011-06-15 15:00:00,2011-06-15,"475168",5028376,"ARCO","Ariolimax columbiana","Slug","Banana slug","3"
"Turner Creek","9","9SA33-1",2011-06-15 15:00:00,2011-06-15,"475168",5028376,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","1"
"Turner Creek","9","9SA33-1",2011-06-15 15:00:00,2011-06-15,"475168",5028376,"PRLA","Pristiloma lansingi","Snail","Denticulate tightcoil snail","1"
"Turner Creek","9","9SA33-1",2011-06-15 15:00:00,2011-06-15,"475168",5028376,"VECO","Vespericola columbianus","Snail","Northwest Hesperian snail","2"
"Turner Creek","9","9SA34-1",2011-06-15 14:15:00,2011-06-15,"475234",5028302,"ARCO","Ariolimax columbiana","Slug","Banana slug","3"
"Turner Creek","9","9SA34-1",2011-06-15 14:15:00,2011-06-15,"475234",5028302,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","4"
"Turner Creek","9","9SA34-1",2011-06-15 14:15:00,2011-06-15,"475234",5028302,"PRCO","Prophysaon coeruleum","Slug","Blue-Gray Taildropper slug","1"
"Turner Creek","9","9SA4-1",2011-06-15 17:30:00,2011-06-15,"475018",5028489,"HAsp","Haplotrema sp.","Snail","Unknown member of Haplotrema genus","2"
"Turner Creek","9","9SA4-1",2011-06-15 17:30:00,2011-06-15,"475018",5028489,"HAVA","Haplotrema vancouverense","Snail","Robust lancetooth snail","3"
"Turner Creek","9","9SA4-1",2011-06-15 17:30:00,2011-06-15,"475018",5028489,"PRDU","Prophysaon dubium","Slug","Papillose Taildropper slug","1"
